__id__,__ai_agent_last_answer_type__,__ai_agent_rating__,__ai_agent_rating_remark__,__ai_agent_resolution_state__,__ai_agent_source_title__,__ai_agent_source_type__,__ai_agent_content_sources_total_count__,__ai_agent_content_sources_type__,__ai_agent_content_sources_content_sources_content_type__,__ai_agent_content_sources_content_sources_locale__,__ai_agent_content_sources_content_sources_title__,__ai_agent_content_sources_content_sources_url__,__ai_agent_content_sources_content_sources__
207403600068274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600112070,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Not authorised to login,/fin-ai-agent/custom-answers/12612,NULL
207403600071371,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600113989,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Ordering New Quick Close Tags,/fin-ai-agent/custom-answers/12949,NULL
207403600032911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600109946,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600095423,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Printing Care / Support Plans,/fin-ai-agent/custom-answers/12984,NULL
207403600035310,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600032527,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600070623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600090404,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Add / Remove Superusers,/fin-ai-agent/custom-answers/12615,NULL
207403600110087,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600095456,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600108781,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Access Changed Error,/fin-ai-agent/custom-answers/12954,NULL
207403600114368,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600015061,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Where to record something?,/fin-ai-agent/custom-answers/12951,NULL
207403600018118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600113621,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600077867,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600080420,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600105045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600105651,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Where to record something?,/fin-ai-agent/custom-answers/12951,NULL
207403600069503,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600081872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600063691,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600105255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600059244,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Abilities,/fin-ai-agent/custom-answers/12959,NULL
207403600111767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600012290,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600035328,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Removing a duplicated client / resident profile,/fin-ai-agent/custom-answers/12611,NULL
207403600088166,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600107762,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Where is the body map?,/fin-ai-agent/custom-answers/12950,NULL
207403600115180,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600100065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600059273,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Setting Up Family Portal,/fin-ai-agent/custom-answers/12979,NULL
207403600067905,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600050297,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600052609,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Not authorised to login,/fin-ai-agent/custom-answers/12612,NULL
207403600067298,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,2,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600067298,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,2,content_source.list,custom_answer,en,Removing a duplicated client / resident profile,/fin-ai-agent/custom-answers/12611,NULL
207403600037249,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600037249,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Creating New Resident / Person Profile,/fin-ai-agent/custom-answers/12985,NULL
207403600034414,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Creating a New Interaction,/fin-ai-agent/custom-answers/12969,NULL
207403600040237,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600102494,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Where to record something?,/fin-ai-agent/custom-answers/12951,NULL
207403600073239,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Setting Up Family Portal,/fin-ai-agent/custom-answers/12979,NULL
207403600105349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600073752,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600103313,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600071160,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600029903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600102616,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600083714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600034986,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600013324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600083681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600099004,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating DNACPR,/fin-ai-agent/custom-answers/12964,NULL
207403600114492,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600029450,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600035242,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Creating New Resident / Person Profile,/fin-ai-agent/custom-answers/12985,NULL
207403600021396,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600112186,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Printing Care / Support Plans,/fin-ai-agent/custom-answers/12984,NULL
207403600058310,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600033144,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600104731,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600032773,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600028423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600060847,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Not authorised to login,/fin-ai-agent/custom-answers/12612,NULL
207403600018803,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600072262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600007783,custom_answer,NULL,NULL,routed_to_team,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600062882,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600019498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600015158,custom_answer,NULL,NULL,confirmed_resolution,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600031117,custom_answer,NULL,NULL,routed_to_team,Nourish Fin,profile,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600103926,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600014140,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Printing Care / Support Plans,/fin-ai-agent/custom-answers/12984,NULL
207403600015737,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600015737,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Not authorised to login,/fin-ai-agent/custom-answers/12612,NULL
207403600071339,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600103287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600051312,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Not authorised to login,/fin-ai-agent/custom-answers/12612,NULL
207403600089502,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600095248,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600035640,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600054035,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Creating a New Interaction,/fin-ai-agent/custom-answers/12969,NULL
207403600011864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600027413,custom_answer,NULL,NULL,routed_to_team,Nourish Fin,profile,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600060073,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Cannot see a Resident/Person You Support,/fin-ai-agent/custom-answers/12613,NULL
207403600103222,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600086131,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600013185,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600086960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600029307,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600067662,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600102651,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Not authorised to login,/fin-ai-agent/custom-answers/12612,NULL
207403600034544,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600034898,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Resident / Person Transfer,/fin-ai-agent/custom-answers/12955,NULL
207403600056574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600110281,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600110281,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Onboarding Resident / Person,/fin-ai-agent/custom-answers/12986,NULL
207403600114323,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600112408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600032399,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600033992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600013079,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Clinical History & Medical Condition,/fin-ai-agent/custom-answers/12961,NULL
207403600113172,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600115014,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600108257,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600090041,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600107992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600020632,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600085378,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600063009,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600063009,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Creating a New Interaction,/fin-ai-agent/custom-answers/12969,NULL
207403600078675,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600030635,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600033930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600072811,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600113583,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Updating DNACPR,/fin-ai-agent/custom-answers/12964,NULL
207403600111970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600068045,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600102131,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Updating Abilities,/fin-ai-agent/custom-answers/12959,NULL
207403600072663,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600038509,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600019570,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600030373,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Where to record an Incident / Accident?,/fin-ai-agent/custom-answers/12953,NULL
207403600074402,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Adding Circle of Care,/fin-ai-agent/custom-answers/12976,NULL
207403600019656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600075566,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600049458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600088593,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,3,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600088593,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,3,content_source.list,custom_answer,en,Resident / Person Transfer,/fin-ai-agent/custom-answers/12955,NULL
207403600088593,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,3,content_source.list,custom_answer,en,Creating New Resident / Person Profile,/fin-ai-agent/custom-answers/12985,NULL
207403600068061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600048905,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600029464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600102292,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Access Changed Error,/fin-ai-agent/custom-answers/12954,NULL
207403600105510,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600035890,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600032758,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600068200,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Closing Open Warnings,/fin-ai-agent/custom-answers/12980,NULL
207403600094322,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600013884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600035137,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600058977,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600094845,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600060048,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600074011,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600033786,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600053434,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Printing Care / Support Plans,/fin-ai-agent/custom-answers/12984,NULL
207403600030863,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600111615,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600097308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600107670,custom_answer,NULL,NULL,confirmed_resolution,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600071128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600069308,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600058714,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600034395,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600115184,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Resident / Person Transfer,/fin-ai-agent/custom-answers/12955,NULL
207403600113432,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600113159,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600028290,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600033428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600067434,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600091943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600091496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600087731,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600114564,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600104317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600071493,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600031080,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600098599,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600088901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600088831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600085519,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600081626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600098203,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
