id,type_of_care,provider_id,location_id,capacity,region,town,postcode,target_capacity,incident_rate_target,name,slug,organisation_id,organisation,base_url,created_at,updated_at,combined_id,PoolName,SchemaName
492,NULL,NULL,NULL,45,Lindsay Price - North East,Heckmondwike,WF16 0ND,NULL,NULL,Spen Court Care Home,spen-court-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+spen-court-care-home#,2024-03-27 19:16:57.2320000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-492,Prod1,barch
504,NULL,NULL,NULL,59,Wayne Hughes - South,Bushey,WD23 1QN,NULL,NULL,Bushey House Beaumont Care Home,bushey-house-beaumont-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+bushey-house-beaumont-care-home#,2024-03-27 19:17:02.9110000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-504,Prod1,barch
537,NULL,NULL,NULL,37,Claire Brewer - Central,Ross-on-Wye,HR9 7BQ,NULL,NULL,Ross Court Care Home,ross-court-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+ross-court-care-home#,2024-03-27 19:17:17.1130000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-537,Prod1,barch
135,NULL,NULL,NULL,72,Jayne Holloway - South,Purley,CR8 3HP,NULL,NULL,Chestnut Gardens Care Home,chestnut-gardens-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+chestnut-gardens-care-home#,2023-10-13 17:38:11.4840000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-135,Prod1,barch
428,NULL,NULL,NULL,32,Dannie Tsoneva - North East,Birtley,DH3 2BH,NULL,NULL,Appletree Grange Care Home,appletree-grange-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+appletree-grange-care-home#,2024-03-27 19:16:30.5440000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-428,Prod1,barch
239,NULL,NULL,NULL,61,Xin Zhao - Central,Stonehouse,GL10 3BZ,NULL,NULL,Moreton Hill Care Centre,moreton-hill-care-centre,4,Barchester,https://barchester.nourishcare.com/barchester+moreton-hill-care-centre#,2023-11-28 16:05:39.4060000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-239,Prod1,barch
401,NULL,NULL,NULL,86,Margery Dino - Central,Peterborough,PE7 8NF,NULL,NULL,Hampton Grove,hampton-grove,4,Barchester,https://barchester.nourishcare.com/barchester+hampton-grove#,2024-03-27 19:16:19.2650000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-401,Prod1,barch
416,NULL,NULL,NULL,46,Claire Brewer - Central,Much Wenlock,TF13 6AT,NULL,NULL,Wheatlands Care Home,wheatlands-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+wheatlands-care-home#,2024-03-27 19:16:25.5140000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-416,Prod1,barch
446,NULL,NULL,NULL,75,Cosmin Lemnaru - South,Exmouth,EX8 4AB,NULL,NULL,Raleigh Manor Care Home,raleigh-manor-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+raleigh-manor-care-home#,2024-03-27 19:16:37.8080000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-446,Prod1,barch
450,NULL,NULL,NULL,93,Melissa Harker,Carlisle,CA2 7PW,NULL,NULL,Lanercost House Care Home,lanercost-house-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+lanercost-house-care-home#,2024-03-27 19:16:39.4820000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-450,Prod1,barch
491,NULL,NULL,NULL,58,Claire Brewer - Central,Swansea,SA4 4YF,NULL,NULL,Awel-Y-Mor Care Centre,awel-y-mor-care-centre,4,Barchester,https://barchester.nourishcare.com/barchester+awel-y-mor-care-centre#,2024-03-27 19:16:56.8220000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-491,Prod1,barch
522,NULL,NULL,NULL,62,Kelly Tatton - North West,Nottingham,NG6 8GH,NULL,NULL,Hall Park Care Home,hall-park-care-home,4,Barchester,https://barchester.nourishcare.com/barchester+hall-park-care-home#,2024-03-27 19:17:10.7910000 +00:00,2024-10-21 13:41:46.1090000 +00:00,barch-522,Prod1,barch
20,care_home,1-101663766,1-135073072,35,Hampshire,Lymington,SO41 3RA,NULL,NULL,ZZ Solent Mead,zz-solent-mead,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+zz-solent-mead#,2019-12-12 09:58:17.2650000 +00:00,2024-06-19 21:25:39.1180000 +00:00,hcc-20,Prod1,hcc
17,care_home,1-101663766,1-130525285,30,Hampshire,Eastleigh,SO50 9JD,NULL,NULL,Fleming House - Nursing,fleming-house-nursing-1,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+fleming-house-nursing-1#,2019-10-30 16:28:59.6110000 +00:00,2022-04-25 07:50:32.4110000 +00:00,hcc-17,Prod1,hcc
198,NULL,1-101663766,1-130525255,30,Dorset,Ringwood,BH24 1EL,NULL,NULL,"Bickerley Green - Residential ",bickerley-green-residential,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+bickerley-green-residential#,2021-10-26 10:16:04.5490000 +00:00,2022-05-13 10:24:33.0670000 +00:00,hcc-198,Prod1,hcc
491,NULL,1-101663766,NULL,NULL,NULL,NULL,SO40 9FT,NULL,NULL,Romsey and Waterside Day Services,romsey-and-waterside-day-services,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+romsey-and-waterside-day-services#,2022-09-16 15:36:49.3800000 +00:00,2022-10-07 09:04:31.0280000 +00:00,hcc-491,Prod1,hcc
359,NULL,1-101663766,"1 Bath Ln, Fareham PO16 0DJ",NULL,"Fareham ","Fareham ",PO16 0DJ,NULL,NULL,Fareham Community Link,fareham-community-link,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+fareham-community-link#,2022-09-02 22:09:59.6480000 +00:00,2022-09-25 11:34:46.8050000 +00:00,hcc-359,Prod1,hcc
95,care_home,1-101663766,1-135073227,13,NULL,Hayling Island,PO11 9AG,NULL,NULL,Orchard Close,orchard-close,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+orchard-close#,2021-04-28 15:15:17.5190000 +00:00,2022-03-07 22:45:18.1120000 +00:00,hcc-95,Prod1,hcc
195,NULL,1-101663766,1-135073145,34,Hampshire,Basingstoke,RG21 5QS,NULL,NULL,Oakridge House - Residential,oakridge-house-residential,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+oakridge-house-residential#,2021-10-26 10:07:56.3760000 +00:00,2022-05-13 10:26:07.6460000 +00:00,hcc-195,Prod1,hcc
292,NULL,1-101663766,"Nightingale Living Well Community Hub Great Well Drive, Romsey SO51 7AH",NULL,Romsey,Romsey,SO51 7AH,NULL,NULL,ZZ Nightingale Living Well Community Hub,zz-nightingale-living-well-community-hub,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+zz-nightingale-living-well-community-hub#,2022-06-07 19:59:42.2070000 +00:00,2024-06-19 21:26:30.1590000 +00:00,hcc-292,Prod1,hcc
526,NULL,1-101663766,"Havant Keystone Centre 172a Barncroft Way, Havant PO9 3AL",NULL,"Havant ","Havant ",PO9 3AL,NULL,NULL,Havant Keystone,havant-keystone,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+havant-keystone#,2022-09-24 18:21:44.4290000 +00:00,2022-11-04 15:49:11.8450000 +00:00,hcc-526,Prod1,hcc
194,NULL,1-101663766,1-130525285,25,Hampshire,Eastleigh,SO50 9JD,NULL,NULL,"Fleming House - Residential ",fleming-house-residential,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+fleming-house-residential#,2021-10-26 10:06:12.6020000 +00:00,2022-05-13 10:25:24.3690000 +00:00,hcc-194,Prod1,hcc
24,care_home,1-101663766,1-135073187,66,Hampshire,Andover,SP10 3JY,NULL,NULL,Willow Court,willow-court,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+willow-court#,2020-01-24 15:53:19.2280000 +00:00,2022-04-25 07:52:58.6780000 +00:00,hcc-24,Prod1,hcc
425,NULL,1-101663766,NULL,NULL,NULL,NULL,PO12 3AU,NULL,NULL,Gosport Community Link,gosport-community-link,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+gosport-community-link#,2022-09-09 13:28:16.8790000 +00:00,2022-10-03 09:41:31.1450000 +00:00,hcc-425,Prod1,hcc
358,NULL,1-101663766,"Audleys Day Centre Alton Road, Cliddesden, Basingstoke",NULL,Basingstoke,Cliddesden,NULL,NULL,NULL,Audleys Day Centre,audleys-day-centre,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+audleys-day-centre#,2022-09-02 21:47:34.8320000 +00:00,2022-09-25 11:35:02.8010000 +00:00,hcc-358,Prod1,hcc
28,care_home,1-101663766,1-130525489,8,NULL,Andover,SP10 4AN,NULL,NULL,Homewood,homewood,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+homewood#,2021-04-01 09:50:13.6770000 +00:00,2022-03-07 22:42:32.1950000 +00:00,hcc-28,Prod1,hcc
226,NULL,1-101663766,1-9049096019,85,Hampshire,"Gosport ",PO13 0EW,NULL,NULL,Woodcot Lodge,woodcot-lodge,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+woodcot-lodge#,2021-12-01 07:21:41.4060000 +00:00,2022-04-25 07:53:22.6110000 +00:00,hcc-226,Prod1,hcc
525,NULL,1-101663766,"Woodlands Resource Centre Woodlands Way, Andover SP10 2QU",NULL,"Andover ","Andover ",SP10 2QU,NULL,NULL,Woodlands Resource Centre,woodlands-resource-centre,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+woodlands-resource-centre#,2022-09-24 16:34:35.3600000 +00:00,2022-11-18 09:21:20.6450000 +00:00,hcc-525,Prod1,hcc
21,care_home,1-101663766,1-135073173,40,Hampshire,"Winchester ",SO22 6NT,NULL,NULL,Westholme - Nursing,westholme-nursing-1,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+westholme-nursing-1#,2019-12-12 10:40:09.2990000 +00:00,2022-04-25 07:52:30.4400000 +00:00,hcc-21,Prod1,hcc
94,care_home,1-101663766,1-1923926578,8,NULL,Basingstoke,RG23 8EA,NULL,NULL,Hindson House,hindson-house,2,Hampshire County Council,https://hcc.nourishcare.co.uk/hcc+hindson-house#,2021-04-28 14:47:25.4080000 +00:00,2022-03-07 22:42:01.5950000 +00:00,hcc-94,Prod1,hcc
78,integrated_domiciliary_care,NULL,NULL,NULL,x,x,x,NULL,NULL,Moinhos,volta-miranda-moinhos,2,Fundação ADFP,https://org.nourishcare.co.uk/adfp+volta-miranda-moinhos#,2016-08-12 14:31:35.6910000 +00:00,2020-03-20 13:33:12.7070000 +00:00,prod-78,Prod2,prod
22504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STP - Raglan Annex,stp-raglan-annex,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+stp-raglan-annex#,2023-07-23 11:29:08.3480000 +00:00,2024-05-08 19:01:22.7200000 +00:00,prod-22504,Prod2,prod
212,care_home,NULL,NULL,NULL,Wales,Pembrokeshire,SA72 6UN,NULL,NULL,Pencoed Care Home,pencoedcarehome,9,Sunset West,https://org.nourishcare.co.uk/sunsetwest+pencoedcarehome#,2017-09-26 12:16:49.8000000 +00:00,2020-03-20 13:33:12.7910000 +00:00,prod-212,Prod2,prod
304,care_home,NULL,1-140482369,NULL,NULL,"York ",YO10 5BH,NULL,NULL,Lamel Beeches DO NOT USE,lamel-beeches-do-not-use,86,Joseph Rowntree Foundation,https://org.nourishcare.co.uk/jrf+lamel-beeches-do-not-use#,2018-03-22 12:56:51.8620000 +00:00,2022-07-22 11:17:07.2730000 +00:00,prod-304,Prod2,prod
38041,NULL,NULL,NULL,NULL,NULL,NULL,CM14 4BA,NULL,NULL,Somerset,somerset,20858,247 Live-In Companions LTD,https://org.nourishcare.co.uk/247-live-in-companions-ltd+somerset#,2024-04-24 15:34:13.0930000 +00:00,2024-04-30 12:12:17.9380000 +00:00,prod-38041,Prod2,prod
807,care_home,NULL,1-101682627,NULL,NULL,Bowbridge,GL5 2DB,NULL,NULL,Highcroft,highcroft,234,Heathville Care,https://org.nourishcare.co.uk/heathville+highcroft#,2019-10-21 13:41:13.0930000 +00:00,2024-06-10 15:24:15.3390000 +00:00,prod-807,Prod2,prod
411,residence,NULL,NULL,NULL,Hampshire,Southampton,SO40 3LG,NULL,NULL,Southern Healthcare Specialists (SHS),shs,166,Southern Healthcare Specialists  Ltd,https://org.nourishcare.co.uk/southern-healthcare-specialists+shs#,2018-07-30 09:17:00.9300000 +00:00,2020-03-20 13:33:13.6820000 +00:00,prod-411,Prod2,prod
493,care_home,1-118166357,1-304662740,60,Wiltshire,"Swindon ",SN3 6LF,60,NULL,"Edgehill ",edgehill,108,Agincare,https://org.nourishcare.co.uk/Agincare+edgehill#,2018-10-18 11:55:21.6320000 +00:00,2020-11-18 16:00:43.6650000 +00:00,prod-493,Prod2,prod
31671,NULL,NULL,NULL,0,NULL,NULL,CH46 8TH,NULL,NULL,apolloww,apolloww,16139,Apollo Care West Wirral,https://org.nourishcare.co.uk/apollo-care-west-wirral+apolloww#,2024-01-26 17:53:13.9830000 +00:00,2024-06-14 10:49:39.4620000 +00:00,prod-31671,Prod2,prod
902,domiciliary_care,1-102643088,NULL,NULL,NULL,Leeds,LS25 7DZ,NULL,NULL,Leeds Road,leeds-road,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+leeds-road#,2019-12-11 16:52:39.3370000 +00:00,2022-01-14 10:05:23.8670000 +00:00,prod-902,Prod2,prod
330,residence,1-101678654,NULL,4,Oxford,Wallingford,OX10 9QN,4,NULL,Charles Road,charlesroad,139,Style Acre,https://org.nourishcare.co.uk/style-acre+charlesroad#,2018-04-11 09:53:58.4890000 +00:00,2023-08-04 13:44:23.9830000 +00:00,prod-330,Prod2,prod
1056,domiciliary_care,1-102643088,NULL,NULL,Tyne and Wear,Gateshead,NE9 5QH,NULL,NULL,Pottersway,pottersway,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+pottersway#,2020-04-06 12:56:33.0590000 +00:00,2022-01-14 15:44:42.8120000 +00:00,prod-1056,Prod2,prod
1102,domiciliary_care,1-102643088,NULL,NULL,Merseyside,Liverpool,L13 1BS,NULL,NULL,Binns Road 261,binns-road-261,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+binns-road-261#,2020-04-14 10:11:53.0730000 +00:00,2022-11-29 18:16:56.2700000 +00:00,prod-1102,Prod2,prod
1145,care_home,NULL,NULL,NULL,Devon,NULL,NULL,NULL,NULL,Gibson Lodge,gibson-lodge,294,Northam Care Trust,https://org.nourishcare.co.uk/northam-care-trust+gibson-lodge#,2020-05-04 11:30:17.0870000 +00:00,2021-06-29 08:49:57.7900000 +00:00,prod-1145,Prod2,prod
1159,domiciliary_care,NULL,Bognor Regis,17,West Sussex,Bognor Regis,PO21 2QJ,NULL,NULL,Albany House Residential Care Home,albany-house-residential-care-home,301,Albany House Residential Care Home,https://org.nourishcare.co.uk/albany-house-residential-care-home+albany-house-residential-care-home#,2020-05-21 10:17:34.6480000 +00:00,2022-04-25 15:03:47.8520000 +00:00,prod-1159,Prod2,prod
1216,domiciliary_care,1-102643088,NULL,NULL,South Yorkshire,Sheffield,S13 7PS,NULL,NULL,Beighton Road,beighton-road,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+beighton-road#,2020-07-17 08:55:33.2390000 +00:00,2022-11-29 18:16:36.8950000 +00:00,prod-1216,Prod2,prod
39328,NULL,NULL,NULL,NULL,NULL,NULL,LE15 7WD,NULL,NULL,Leicester,leicester,21750,The Caring Company Rutland Ltd,https://org.nourishcare.co.uk/the-caring-company-rutland-ltd+leicester#,2024-05-16 13:06:15.6920000 +00:00,2024-05-22 08:31:13.6450000 +00:00,prod-39328,Prod2,prod
47787,NULL,NULL,NULL,NULL,NULL,NULL,WA9 5GS,NULL,NULL,dorsam NC,dorsam-nc,27959,Dorsam Allied Support,https://org.nourishcare.co.uk/dorsam-allied-support+dorsam-nc#,2024-11-07 16:25:26.2910000 +00:00,2024-11-20 13:37:17.6820000 +00:00,prod-47787,Prod2,prod
1251,domiciliary_care,1-102643088,NULL,NULL,North Yorkshire,Middlesbrough,TS4 2AN,NULL,NULL,Raines Court,raines-court,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+raines-court#,2020-07-17 09:47:31.2290000 +00:00,2020-08-04 08:58:36.5830000 +00:00,prod-1251,Prod2,prod
1263,domiciliary_care,1-102643088,NULL,NULL,County Durham,Stockton-on-Tees,TS21 4BP,NULL,NULL,The Oaks,the-oaks,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+the-oaks#,2020-07-17 10:10:13.3310000 +00:00,2020-07-27 16:10:06.2660000 +00:00,prod-1263,Prod2,prod
1381,domiciliary_care,1-102643088,NULL,NULL,Merseyside,Prescot,L34 3LW,NULL,NULL,Park Road 19,park-road-19,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+park-road-19#,2020-08-10 14:00:38.0580000 +00:00,2020-08-10 14:00:38.0580000 +00:00,prod-1381,Prod2,prod
1431,care_home,1-6376966083,NULL,40,Essex,Braintree,CM7 1BA,40,NULL,Riverdale Care Home,riverdale,254,Westgate Healthcare,https://org.nourishcare.co.uk/westgatehealthcare+riverdale#,2020-09-16 15:44:47.3510000 +00:00,2021-05-25 14:31:23.0160000 +00:00,prod-1431,Prod2,prod
2042,care_home,NULL,NULL,NULL,Wiltshire,Melksham,SN12 7BT,NULL,NULL,5 St Margarets Gardens,5-st-margarets-gardens,662,The Ordinary Life Project Association,https://org.nourishcare.co.uk/the-ordinary-life-project-association+5-st-margarets-gardens#,2020-11-12 13:08:07.1150000 +00:00,2022-01-10 12:32:53.6970000 +00:00,prod-2042,Prod2,prod
32133,NULL,NULL,NULL,NULL,NULL,NULL,IG1 2LT,NULL,NULL,London Branch,london-branch,16436,Sidra Domiciliary Care Ltd,https://org.nourishcare.co.uk/sidra-domiciliary-care-ltd+london-branch#,2024-02-01 07:47:12.7550000 +00:00,2024-02-12 10:50:52.2940000 +00:00,prod-32133,Prod2,prod
2664,residence,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Training Sandbox ",training-sandbox,662,The Ordinary Life Project Association,https://org.nourishcare.co.uk/the-ordinary-life-project-association+training-sandbox#,2021-02-03 09:32:06.5740000 +00:00,2022-01-17 10:01:41.3220000 +00:00,prod-2664,Prod2,prod
2796,domiciliary_care,1-102643088,NULL,NULL,Aberdeenshire,Banff,AB45 1GR,NULL,NULL,Moray Place 3-6,moray-place-3-6,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+moray-place-3-6#,2021-02-15 16:24:33.4120000 +00:00,2022-11-29 18:38:03.1840000 +00:00,prod-2796,Prod2,prod
3225,care_home,1-101639883,NULL,41,Yorkshire,York,YO19 6AW,NULL,NULL,Somerset House,somerset-house-3225,164,Country Court Care Homes,https://org.nourishcare.co.uk/countrycourtcare+somerset-house-3225#,2021-03-25 07:50:51.9230000 +00:00,2022-08-05 14:18:24.0030000 +00:00,prod-3225,Prod2,prod
3522,care_home,NULL,NULL,NULL,Kent,"Sittingbourne ",ME10 4HN,NULL,NULL,Woodstock Residential Care Centre,woodstock-residential-care-centre,206,Nellsar Limited,https://org.nourishcare.co.uk/nellsar+woodstock-residential-care-centre#,2021-04-23 07:21:01.4710000 +00:00,2021-05-14 10:43:14.9220000 +00:00,prod-3522,Prod2,prod
26028,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Pine Lodge,pine-lodge,12344,Pine Lodge,https://org.nourishcare.co.uk/pine-lodge+pine-lodge#,2023-11-01 11:41:46.7840000 +00:00,2024-01-24 10:22:07.9090000 +00:00,prod-26028,Prod2,prod
3919,domiciliary_care,1-101691419,NULL,NULL,"Essex ","Romford ",RM7 9DP,NULL,NULL,103 Sheringham Avenue,103-sheringham-avenue,278,Lodge Group Care,https://org.nourishcare.co.uk/lodge-group-care+103-sheringham-avenue#,2021-05-12 17:41:10.5460000 +00:00,2021-06-08 11:24:54.9890000 +00:00,prod-3919,Prod2,prod
6525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Care Plans,care-plans,2939,Care Plans,https://org.nourishcare.co.uk/care-plans+care-plans#,2021-11-18 08:13:11.6420000 +00:00,2021-11-18 08:13:26.8740000 +00:00,prod-6525,Prod2,prod
42957,NULL,NULL,NULL,NULL,NULL,NULL,LS11 5HL,NULL,NULL,Leeds,leeds,24323,High Healthcare Ltd,https://org.nourishcare.co.uk/high-healthcare-ltd+leeds#,2024-07-04 15:24:36.7200000 +00:00,2024-07-11 08:09:06.9360000 +00:00,prod-42957,Prod2,prod
43255,NULL,NULL,NULL,NULL,NULL,NULL,DN32 9EA,NULL,NULL,Dom Care - Nourish,dom-care-nourish,24587,Nurtrio Ltd,https://org.nourishcare.co.uk/nurtrio-ltd+dom-care-nourish#,2024-07-10 11:18:58.4150000 +00:00,2024-07-17 08:23:20.3070000 +00:00,prod-43255,Prod2,prod
47418,NULL,NULL,NULL,NULL,NULL,NULL,IP24 1FP,NULL,NULL,Norfolk,norfolk,27661,Utopia Care Ltd,https://org.nourishcare.co.uk/utopia-care-ltd+norfolk#,2024-09-26 10:21:50.6730000 +00:00,2024-09-26 10:35:58.9850000 +00:00,prod-47418,Prod2,prod
19857,NULL,NULL,NULL,1,South East,Henley-on-Thames,RG9 1HG,NULL,NULL,Care Bridge Specialists,care-bridge-specialists,9638,Care Bridge LIFE,https://org.nourishcare.co.uk/care-bridge-life+care-bridge-specialists#,2023-04-20 15:59:59.4420000 +00:00,2024-09-26 13:43:44.3170000 +00:00,prod-19857,Prod2,prod
945,domiciliary_care,1-102643088,NULL,NULL,NULL,Nottingham,x,NULL,NULL,"Z - Nottingham NCHA -  DO NOT USE ",z-nottingham-ncha-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-nottingham-ncha-do-not-use#,2020-01-06 10:36:34.8190000 +00:00,2023-04-26 17:44:11.9080000 +00:00,prod-945,Prod2,prod
11316,NULL,NULL,NULL,NULL,Surrey,Godalming,GU7 3HY,NULL,NULL,"Archived - Brownscombe Lodge & Cottage ",archived-brownscombe-lodge-cottage,2345,CHD Living,https://org.nourishcare.co.uk/chd-living+archived-brownscombe-lodge-cottage#,2022-06-13 19:00:36.7700000 +00:00,2022-07-11 07:34:46.4750000 +00:00,prod-11316,Prod2,prod
47436,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,Boswell,boswell,24752,Young London Today,https://org.nourishcare.co.uk/young-london-today+boswell#,2024-09-27 10:10:26.4940000 +00:00,2024-09-27 10:10:26.4940000 +00:00,prod-47436,Prod2,prod
12961,NULL,NULL,"Hanham Road, Wimborne Minster BH21 1AS",NULL," Wimborne Minster"," Wimborne Minster",BH21 1AS,NULL,NULL,Streets Meadow,streets-meadow,5381,Care Dorset,https://org.nourishcare.co.uk/care-dorset+streets-meadow#,2022-08-03 19:45:52.4190000 +00:00,2022-10-12 09:44:38.5590000 +00:00,prod-12961,Prod2,prod
